path,extension,size_bytes,layer,kind,status,symbols,business_rules,evidence,notes
packages/runtime/src/domain/schema/canonical-json.ts,.ts,3373,database,source-code,analyzed,CanonicalJsonError;canonicalizeJson;encode;encodeArray;entries;encodeObject;ownDataProperty;descriptor;unicodeCodePointKeys;codePointSortKey;codePointOfCharacter;isPlainJsonObject;prototype;enter,BR-SCHEMA-001,packages/runtime/src/domain/schema/canonical-json.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/schema/contracts.ts,.ts,1188,database,source-code,analyzed,ContractValues;ContractId;ContractValue;StructuralReasonCode,BR-SCHEMA-001,packages/runtime/src/domain/schema/contracts.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/schema/index.ts,.ts,380,database,source-code,analyzed,,BR-SCHEMA-001,packages/runtime/src/domain/schema/index.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/schema/prepare.ts,.ts,841,database,source-code,analyzed,PreparedContract;prepareContract;result,BR-SCHEMA-001,packages/runtime/src/domain/schema/prepare.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/schema/validation.ts,.ts,846,database,source-code,analyzed,ContractRequest;ValidationDiagnostic;ValidationResult;SchemaRegistry,BR-SCHEMA-001,packages/runtime/src/domain/schema/validation.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/transactions/index.ts,.ts,695,domain,source-code,analyzed,ManagedCreateDirectoryOperation;ManagedDeleteFileOperation;ManagedMutationPlan;ManagedOperation;ManagedWriteFileOperation;PathFingerprint;PersistedManagedOperation;RecoveryDecision;TransactionObservation,BR-TXN-001;BR-TXN-002;BR-TXN-003,packages/runtime/src/domain/transactions/index.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/transactions/model.ts,.ts,2534,domain,source-code,analyzed,PathFingerprint;ManagedOperationBase;ManagedCreateDirectoryOperation;ManagedWriteFileOperation;ManagedDeleteFileOperation;ManagedOperation;PersistedManagedOperation;ManagedMutationPlan;TransactionObservation;RecoveryDecision;TransactionPolicyError;toPersistedManagedOperation,BR-TXN-001;BR-TXN-002;BR-TXN-003,packages/runtime/src/domain/transactions/model.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/transactions/normalize.ts,.ts,8201,domain,source-code,analyzed,ManagedMutationPlan;ManagedOperation;PathFingerprint;ManagedEffect;DraftOperation;missing;directory;utf8;normalizeManagedMutationPlan;managedEffects;observedState;drafts;expected;selectManagedEffects;effects;assertManagedPath,BR-TXN-001;BR-TXN-002;BR-TXN-003,packages/runtime/src/domain/transactions/normalize.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/transactions/recovery.ts,.ts,9350,domain,source-code,analyzed,missing;decideRecovery;manifestFailure;operationIds;payloads;destinationFailure;payloadFailure;findManifestFailure;paths;stagedPaths;hasUnexpectedStagedContent;knownPaths;decidePublishing;observedResultCount;foundPrecondition;destination,BR-TXN-001;BR-TXN-002;BR-TXN-003,packages/runtime/src/domain/transactions/recovery.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/transactions/surface.ts,.ts,3767,domain,source-code,analyzed,MANAGED_DIRECTORY_ROOTS;MANAGED_ROOT_FILES;RESERVED_STATE_NAMESPACE;driveQualified;isManagedPathShape;separator;isManagedRoot;isManagedDirectoryDestination;isManagedDestination;reservedNamespace;segment;hasControlCharacter;codePoint,BR-TXN-001;BR-TXN-002;BR-TXN-003,packages/runtime/src/domain/transactions/surface.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/transactions/transition.ts,.ts,467,domain,source-code,analyzed,legalTransitions;assertPhaseTransition,BR-TXN-001;BR-TXN-002;BR-TXN-003,packages/runtime/src/domain/transactions/transition.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/workflow/decision.ts,.ts,7670,domain,source-code,analyzed,ContinueWorkflowRequest;StartWorkflowRequest;WorkflowDecision;WorkflowIdentity;WorkflowObservation;operationId;id;feature;sha256;validStartRequest;validContinueRequest;hasOperation;event;reasonCode;decideStartWorkflow;operation,BR-WORKFLOW-001;BR-WORKFLOW-002;BR-WORKFLOW-003,packages/runtime/src/domain/workflow/decision.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/workflow/index.ts,.ts,480,domain,source-code,analyzed,ContinueWorkflowRequest;RunLineage;RunPhase;StartWorkflowRequest;WorkflowDecision;WorkflowIdentity;WorkflowObservation;WorkflowReducerConfiguration;WorkflowState,BR-WORKFLOW-001;BR-WORKFLOW-002;BR-WORKFLOW-003,packages/runtime/src/domain/workflow/index.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/workflow/model.ts,.ts,3444,domain,source-code,analyzed,WORKFLOW_POLICY_VERSION;RUN_PHASES;RunPhase;RunLineage;WorkflowState;WorkflowObservation;WorkflowIdentity;StartWorkflowRequest;ContinueWorkflowRequest;WorkflowRefusal;WorkflowDecision;WorkflowReducerConfiguration;WorkflowEvent,BR-WORKFLOW-001;BR-WORKFLOW-002;BR-WORKFLOW-003,packages/runtime/src/domain/workflow/model.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/workflow/reducer.ts,.ts,3631,domain,source-code,analyzed,RunPhase;WorkflowReducerConfiguration;WorkflowState;nextPhase;index;workflowSeed;reduceWorkflow;status;currentStep;following;materialize;workflowReducerRegistry,BR-WORKFLOW-001;BR-WORKFLOW-002;BR-WORKFLOW-003,packages/runtime/src/domain/workflow/reducer.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/handshake.ts,.ts,94,source,source-code,analyzed,,,packages/runtime/src/handshake.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/infra/digests.ts,.ts,390,infrastructure,source-code,analyzed,sha256Digests,,packages/runtime/src/infra/digests.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/infra/fake/git.ts,.ts,705,infrastructure,source-code,analyzed,CLEAN_PRINCIPAL;stubGit,,packages/runtime/src/infra/fake/git.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/infra/fake/index.ts,.ts,12415,infrastructure,source-code,analyzed,DurableOperation;FailureRule;MemoryTransactionStorage;MemoryTransactionStorageSeed;fixedClock;instant;sequentialIds;counter;normalizeProjectPath;reject;hasControlCharacter;code;segments;deferred;memoryFileSystem;files,,packages/runtime/src/infra/fake/index.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/infra/fake/transactions.ts,.ts,16488,infrastructure,source-code,analyzed,DurableOperation;FailureRule;MemoryTransactionStorageSeed;MemoryTransactionStorage;rejectPath;normalizePath;hasControlCharacter;code;segments;normalizeDurablePath;normalized;deferred;parentOf;separator;immediateEntries;prefix,,packages/runtime/src/infra/fake/transactions.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/infra/node/git.ts,.ts,3556,infrastructure,source-code,analyzed,GitRunnerOptions;PREFIX;EMPTY;toBytes;nodeGitRunner;timeout;maxBuffer;code,,packages/runtime/src/infra/node/git.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/infra/node/index.ts,.ts,6270,infrastructure,source-code,analyzed,DurableOperation;DurableOperationEvent;DurableOperationObserver;nodeClock;nodeIds;inside;path;resolveInside;normalized;absolute;realRoot;parent;resolved;realParent;realTarget;nodeFileSystem,,packages/runtime/src/infra/node/index.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/infra/node/transactions.ts,.ts,16221,infrastructure,source-code,analyzed,FileHandle;DurableOperation;DurableOperationEvent;DurableOperationObserver;NormalizedPath;ScannedPath;CanonicalRootIdentity;RootIdentityStat;CanonicalRootCaptureOperations;sameRootIdentity;captureCanonicalRoot;pre;path;resolved;post;pathRefusal,,packages/runtime/src/infra/node/transactions.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/infra/node/workspace.ts,.ts,6121,infrastructure,source-code,analyzed,unsafe;control;code;inside;path;absent;optionalStat;markerKind;marker;details;target;configuration;probe;brain;legacy;gitOutput,,packages/runtime/src/infra/node/workspace.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/infra/schema/catalog.ts,.ts,8312,database,source-code,analyzed,deepFreeze;nested;EMBEDDED_SCHEMA_CATALOG;EMBEDDED_SCHEMA_DEPENDENCIES;EXPECTED_SCHEMA_IDS;failCatalogIntegrity;record;schemaId;id;declaresVersion;propertyName;pending;seen;found;value;node,BR-SCHEMA-001,packages/runtime/src/infra/schema/catalog.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/infra/schema/data-shape.ts,.ts,2522,database,source-code,analyzed,isInertJsonData;inspect;prototype;inspectArray;keys;lengthDescriptor;length;descriptor;inspectObject,BR-SCHEMA-001,packages/runtime/src/infra/schema/data-shape.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/infra/schema/diagnostics.ts,.ts,2860,database,source-code,analyzed,registryIntegrityError;recoveryFor;recovery;compareText;escapePointerSegment;requiredProperty;missingProperty;normalizedPointer;parent;property;diagnosticKey;normalizeAjvDiagnostics;unique;diagnostic;dataShapeDiagnostics,BR-SCHEMA-001,packages/runtime/src/infra/schema/diagnostics.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/infra/schema/index.ts,.ts,668,database,source-code,analyzed,catalogModule;registryModule;EMBEDDED_SCHEMA_CATALOG;EMBEDDED_SCHEMA_DEPENDENCIES;assertSchemaCatalog;ajvSchemaRegistry;compileSchemaRegistry,BR-SCHEMA-001,packages/runtime/src/infra/schema/index.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/infra/schema/prototype-environment.ts,.ts,11022,database,source-code,analyzed,REGISTRY_INTEGRITY_ERROR;UNRESOLVED;IntrinsicFunction;TrustedFunctionSource;TrustedGetOwnPropertyDescriptor;TrustedGetPrototypeOf;TrustedIs;TrustedOwnKeys;TrustedIntrinsics;ComparedPair;ComparedObjects;TRUSTED_INTRINSICS;assertObjectPrototypeEnvironmentSafe;isObjectPrototypeEnvironmentSafe;functionCall;compared,BR-SCHEMA-001,packages/runtime/src/infra/schema/prototype-environment.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/infra/schema/registry.ts,.ts,6128,database,source-code,analyzed,REGISTRY_INTEGRITY_ERROR;contractsModule;ajvModule;catalogModule;dataShapeModule;diagnosticsModule;classifyContractVersion;contractFailureResult;registryIntegrityError;registryKey;schemaId;id;requestedVersion;syntax;rejectedClassification;versionDiagnostic,BR-SCHEMA-001,packages/runtime/src/infra/schema/registry.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/infra/schema/simple-ajv.ts,.ts,10214,database,source-code,analyzed,ErrorObject;ValidateFunction;JsonSchema;object;schemaId;pointerSegment;equal;leftObject;rightObject;leftKeys;rightKeys;valueType;resolvePointer;current;key;resolved,BR-SCHEMA-001,packages/runtime/src/infra/schema/simple-ajv.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/infra/schema/types.ts,.ts,250,database,source-code,analyzed,EmbeddedSchemaEntry,BR-SCHEMA-001,packages/runtime/src/infra/schema/types.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/main.ts,.ts,270,source,source-code,analyzed,,,packages/runtime/src/main.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/ports/index.ts,.ts,3845,source,source-code,analyzed,Clock;Ids;FileStat;FileSystem;Git;Environment;StandardInput;Output;Workspace;RuntimePorts,,packages/runtime/src/ports/index.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/ports/locks.ts,.ts,604,source,source-code,analyzed,Locks,,packages/runtime/src/ports/locks.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/ports/transactions.ts,.ts,1633,source,source-code,analyzed,DurableEntry;DurableFileSystem;Digests,,packages/runtime/src/ports/transactions.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
quality/evaluations/README.md,.md,1077,documentation,documentation,analyzed,Host and model evaluations,,quality/evaluations/README.md,Current documentation reviewed against connected implementation where applicable.
quality/evaluations/calibration.v1.json,.json,719,source,configuration,analyzed,calibrationVersion;samples,,quality/evaluations/calibration.v1.json,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
quality/evaluations/rubric.v1.json,.json,427,source,configuration,analyzed,rubricVersion;dimensions;scoreRange;passingWeightedAverage;hardFailDimensions,,quality/evaluations/rubric.v1.json,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
quality/github-rulesets.expected.json,.json,786,source,configuration,analyzed,branches,,quality/github-rulesets.expected.json,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
quality/performance-budgets.json,.json,166,source,configuration,analyzed,runtimeSourceBytes;contractSchemaBytes;helpP95Ms;versionP95Ms;handshakeP95Ms;bundleBytes,,quality/performance-budgets.json,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
schemas/README.md,.md,2852,documentation,documentation,analyzed,Schemas,,schemas/README.md,Current documentation reviewed against connected implementation where applicable.
schemas/compatibility/differential-observation.v1.schema.json,.json,7205,source,configuration,analyzed,$schema;$id;title;type;additionalProperties;required;properties;$defs,,schemas/compatibility/differential-observation.v1.schema.json,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
schemas/compatibility/differential-scenario.v1.schema.json,.json,6351,source,configuration,analyzed,$schema;$id;title;type;additionalProperties;required;properties;$defs,,schemas/compatibility/differential-scenario.v1.schema.json,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
schemas/contracts/contract-manifest.v1.schema.json,.json,5617,source,configuration,analyzed,$schema;$id;title;type;additionalProperties;required;properties;$defs,,schemas/contracts/contract-manifest.v1.schema.json,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
schemas/host/adapter-message.v1.schema.json,.json,3794,integration,configuration,analyzed,$schema;$id;title;oneOf;$defs,,schemas/host/adapter-message.v1.schema.json,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
schemas/host/init-answers.v1.schema.json,.json,672,source,configuration,analyzed,$schema;$id;title;type;additionalProperties;required;properties,,schemas/host/init-answers.v1.schema.json,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
schemas/host/operation-message.v1.schema.json,.json,8460,source,configuration,analyzed,$schema;$id;title;oneOf;$defs,,schemas/host/operation-message.v1.schema.json,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
schemas/reason-catalog.v1.schema.json,.json,2632,source,configuration,analyzed,$schema;$id;title;type;additionalProperties;required;properties;$defs,,schemas/reason-catalog.v1.schema.json,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
schemas/result.v1.schema.json,.json,2961,source,configuration,analyzed,$schema;$id;title;type;additionalProperties;required;properties;$defs;allOf,,schemas/result.v1.schema.json,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
schemas/state/approval.v1.schema.json,.json,1658,source,configuration,analyzed,$schema;$id;title;type;additionalProperties;required;properties;$defs,,schemas/state/approval.v1.schema.json,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
schemas/state/event.v1.schema.json,.json,2594,source,configuration,analyzed,$schema;$id;title;type;additionalProperties;required;properties;$defs,,schemas/state/event.v1.schema.json,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
schemas/state/evidence.v1.schema.json,.json,1502,source,configuration,analyzed,$schema;$id;title;type;additionalProperties;required;properties;$defs,,schemas/state/evidence.v1.schema.json,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
schemas/state/feature.v1.schema.json,.json,1385,source,configuration,analyzed,$schema;$id;title;type;additionalProperties;required;properties,,schemas/state/feature.v1.schema.json,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
schemas/state/lock.v1.schema.json,.json,1229,source,configuration,analyzed,$schema;$id;title;type;additionalProperties;required;properties;$defs,,schemas/state/lock.v1.schema.json,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
schemas/state/migration.v1.schema.json,.json,2380,database,database-definition,analyzed,$schema;$id;title;type;additionalProperties;required;properties;$defs,,schemas/state/migration.v1.schema.json,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
schemas/state/project-config.v1.schema.json,.json,1005,configuration,configuration,analyzed,$schema;$id;title;type;additionalProperties;required;properties,,schemas/state/project-config.v1.schema.json,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
schemas/state/snapshot.v1.schema.json,.json,1708,source,configuration,analyzed,$schema;$id;title;type;additionalProperties;required;properties;$defs,,schemas/state/snapshot.v1.schema.json,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
schemas/state/transaction-manifest.v1.schema.json,.json,3250,source,configuration,analyzed,$schema;$id;title;type;additionalProperties;required;properties;$defs,,schemas/state/transaction-manifest.v1.schema.json,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
schemas/state/transaction-progress.v1.schema.json,.json,2083,source,configuration,analyzed,$schema;$id;title;type;additionalProperties;required;properties;allOf;$defs,,schemas/state/transaction-progress.v1.schema.json,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
tests/acceptance.test.ts,.ts,2790,test,source-code,analyzed,approval;evidence;lineage;candidate;parent;child,,tests/acceptance.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/architecture.test.ts,.ts,17847,test,source-code,analyzed,SourceModule;repositoryRoot;roots;root;file;modules;path;guide;eventStoreGuide;atomicTransactionsGuide;concurrencyLocksGuide;dryRunGuide;initializationGuide;objectiveGuide;paths;eventModules,,tests/architecture.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/bundle-smoke.test.ts,.ts,1737,test,source-code,analyzed,cleanRoom;isolatedArtifact;execute;plugin;result,,tests/bundle-smoke.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/canonical-json-properties.test.ts,.ts,2825,test,source-code,analyzed,JsonValue;createGenerator;state;generateUnicodeString;characters;length;value;generateJsonValue;kind;values;keys;key;reverseObjectInsertionOrder;objectValue;reversed;next,,tests/canonical-json-properties.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/canonical-json.test.ts,.ts,5193,test,source-code,analyzed,CustomValue;privateUse;supplementary;expected;calls;value;secret;error;object;array;accessor;cycle,,tests/canonical-json.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/ci-workflow-contract.test.ts,.ts,7710,test,source-code,analyzed,repositoryRoot;workflowPath;JsonObject;rawWorkflow;workflow;object;document;triggers;concurrency;jobs;quality;steps;dco;commandSteps;expectedCommands;command,,tests/ci-workflow-contract.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/cli-commands.test.ts,.ts,3153,test,source-code,analyzed,invoke;parsed;decision,,tests/cli-commands.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/cli-composition.test.ts,.ts,28809,test,source-code,analyzed,run;output;exitCode;transactionReasons;result;quoted;exploding;registry;failure;humanOutput;humanExit;human;expectedEvidence;jsonOutput;jsonExit;jsonText,,tests/cli-composition.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/cli-contracts.test.ts,.ts,5161,test,source-code,analyzed,repositoryRoot;schemaPaths;validators;ajv;resultSchema;schema;run;output;exitCode;result;validate;hostile;fileSystem;before,,tests/cli-contracts.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/cli-globals.test.ts,.ts,2411,test,source-code,analyzed,parsed;argv,,tests/cli-globals.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/cli-help.test.ts,.ts,2987,test,source-code,analyzed,CommandRegistry;CommandSpec;stub;registry;help;other;extra,,tests/cli-help.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/cli-parsing.test.ts,.ts,2818,test,source-code,analyzed,CommandRegistry;CommandSpec;spec;registry;parsed,,tests/cli-parsing.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/cli-retired.test.ts,.ts,3802,test,source-code,analyzed,invoke;parsed;names;help;retiredSection,,tests/cli-retired.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/command-observation.test.ts,.ts,3319,test,source-code,analyzed,CommandSpec;Invocation;probe;invocationWith;observing;parsed;decision,,tests/command-observation.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/community-health.test.ts,.ts,3751,test,source-code,analyzed,repositoryRoot;requiredPolicyPaths;PolicyPath;PolicyFiles;policies;readme;contents;contributing;security;codeowners;unfinishedMarkers,,tests/community-health.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/contract-compatibility.test.ts,.ts,3965,test,source-code,analyzed,repositoryRoot;resultLibraryUrl;VersionCase;cases;renderResult;source;before;result;classification;rendered;forged,,tests/contract-compatibility.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/contract-documentation.test.ts,.ts,5478,test,source-code,analyzed,repositoryRoot;guide;readme;schemaIndex;fixtureIndex;resultContract;projectDiscovery;runtimeBoundaries;concurrencyLocks;reasonCatalog,,tests/contract-documentation.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/contract-manifest.test.ts,.ts,6663,test,source-code,analyzed,repositoryRoot;JsonObject;Discovery;Matrix;SchemaEntry;LegacyProfile;Manifest;readJson;jsonFiles;manifest;manifestSchema;discovery;matrix;validate;ids;paths,,tests/contract-manifest.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/contract-reason-catalog.test.ts,.ts,6712,test,source-code,analyzed,repositoryRoot;catalogV1Path;catalogV11Path;catalogV12Path;catalogV13Path;resultLibraryUrl;ReasonEntry;Catalog;additions;catalogV1;catalogV11;catalogV12;catalogV13;catalogV1Text;catalogV11Text;catalogV12Text,,tests/contract-reason-catalog.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/contract-schemas.test.ts,.ts,12929,test,source-code,analyzed,repositoryRoot;schemaRoot;fixtureRoot;artifacts;JsonObject;readJson;resultSchema;loaded;ajv;definitions;validate;versionKey;missing;projectConfig;candidate;adapter,,tests/contract-schemas.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/contract-type-generation.test.ts,.ts,13483,test,source-code,analyzed,repositoryRoot;checker;generated;check;before;result;after;transactionDeclarations;directory;stale;source;common;digest,,tests/contract-type-generation.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/dco-checker.test.ts,.ts,6621,test,source-code,analyzed,repositoryRoot;checker;author;roots;git;result;repository;root;commit;file;check;base,,tests/dco-checker.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/dco-log-safety.test.ts,.ts,4107,test,source-code,analyzed,repositoryRoot;checker;author;ESCAPE;BELL;EIGHT_BIT_CSI;roots;git;result;commitWith;check;root;base;hostile;head,,tests/dco-log-safety.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/dependency-policy.test.ts,.ts,7507,test,source-code,analyzed,repositoryRoot;REDISTRIBUTED_LICENSES;DEVELOPMENT_LICENSES;SPELLING_EXCEPTIONS;read;InstalledPackage;installedPackages;found;entries;child;manifest;configuration;policy;installed;refused;undeclared,,tests/dependency-policy.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/diagnostics.test.ts,.ts,2254,test,source-code,analyzed,baseEvent;checks,,tests/diagnostics.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/differential-capture.test.ts,.ts,11018,test,source-code,analyzed,ProcessObservation;emptyDigest;temporaryRoots;digestOf;processObservation;temporaryRoot;root;project;capture;baseline;result;originalPath,,tests/differential-capture.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/differential-cli.test.ts,.ts,4725,test,source-code,analyzed,repositoryRoot;cli;temporaryRoots;invoke;temporaryExecutable;root;path;result;corpus;executable;candidate;report,,tests/differential-cli.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/differential-comparator.test.ts,.ts,9659,test,source-code,analyzed,DifferentialObservation;DifferentialScenario;emptyDigest;observation;scenario;expected;candidate;report;mismatch;serialized;input;normalized;artifact,,tests/differential-comparator.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/differential-contract.test.ts,.ts,6284,test,source-code,analyzed,DifferentialScenario;repositoryRoot;emptyDigest;validScenario;withScenario;directory;path;corpus;matrix;rowIds;planned;ajv;candidate,,tests/differential-contract.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/differential-documentation.test.ts,.ts,3221,test,source-code,analyzed,root;files;text,,tests/differential-documentation.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/differential-runner.test.ts,.ts,9042,test,source-code,analyzed,DifferentialScenario;fixtureDriver;emptyDigest;roots;root;value;snapshotSourceCheckout;repository;status;tree;driver;scenario;temporaryParent;fixture;seed;report,,tests/differential-runner.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/event-chain-properties.test.ts,.ts,11399,test,source-code,analyzed,EventDraftV1;services;generator;state;draft;suffix;makeStream;events;cursor;event;textOf;ProtectedScalar;Scenario;RecordScenario;required;requiredEventIntegrityError,,tests/event-chain-properties.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/event-chain.test.ts,.ts,11266,test,source-code,analyzed,EventDraftV1;services;draft;stream;first;second;textOf;withHash;integrityError;RejectionCase;VersionCase;text;rejectionCases;error;rejected;diagnosticWording,,tests/event-chain.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/event-reducer-boundary.test.ts,.ts,26715,test,source-code,analyzed,EventDraftV1;EventReducerRegistry;TestState;schemaRegistry;eventServices;replayServices;seed;mutable;registry;frozen;draft;stream;event;snapshot;replay;invalidEvent,,tests/event-reducer-boundary.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
tests/event-reducer-properties.test.ts,.ts,7670,test,source-code,analyzed,EventDraftV1;EventReducerRegistry;TestState;services;seed;generator;state;draft;suffix;stream;cursor;events;event;materialize;registry;invalidEvent,,tests/event-reducer-properties.test.ts,"Executable evidence reviewed for behavior, boundaries, failure modes, or documentation contracts."
